entity_id,wp_id,type,family,current_url,canonical_url,intended_indexability,actual_status,sitemap,dossier,final_disposition,disposition_ref,notes
WP-32864,32864,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/salt-technique-on-fabric/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/salt-technique-on-fabric/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/sfwd-lessons-sitemap.xml,pages/education/WP-32864.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/salt-technique-on-fabric/"",""source_refs"":[""GSC:Pages.csv:314"",""SITEMAP:https://www.mariwork.ir/sfwd-lessons-sitemap.xml"",""LINK:https://www.mariwork.ir/education/bandana-and-shiburi-technique/"",""LINK:https://www.mariwork.ir/education/combining-painting-and-embroidery-on-fabric/"",""LINK:https://www.mariwork.ir/education/salt-technique-on-fabric/""],""additional_source_count"":6,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/salt-technique-on-fabric/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/salt-technique-on-fabric/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:32Z""},{""url"":""https://www.mariwork.ir/education/salt-technique-on-fabric/"",""source_refs"":[""GSC:Pages.csv:63""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/education/salt-technique-on-fabric/"",""status"":301,""target"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/salt-technique-on-fabric/""}],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/salt-technique-on-fabric/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/salt-technique-on-fabric/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:48Z""}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-32870,32870,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/silk-screen-print/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/silk-screen-print/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/sfwd-lessons-sitemap.xml,pages/education/WP-32870.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/silk-screen-print/"",""source_refs"":[""GSC:Pages.csv:257"",""SITEMAP:https://www.mariwork.ir/sfwd-lessons-sitemap.xml"",""LINK:https://www.mariwork.ir/education/monoprint-printing-leaf-printing-on-fabric/"",""LINK:https://www.mariwork.ir/faq/"",""LINK:https://www.mariwork.ir/education/combining-painting-and-embroidery-on-fabric/""],""additional_source_count"":8,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/silk-screen-print/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/silk-screen-print/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:22Z""},{""url"":""https://www.mariwork.ir/education/silk-screen-print/"",""source_refs"":[""GSC:Pages.csv:155""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/education/silk-screen-print/"",""status"":301,""target"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/silk-screen-print/""}],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/silk-screen-print/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/silk-screen-print/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:01Z""}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-32859,32859,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simple-printing-printing-with-sponge-stamp/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simple-printing-printing-with-sponge-stamp/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/sfwd-lessons-sitemap.xml,pages/education/WP-32859.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simple-printing-printing-with-sponge-stamp/"",""source_refs"":[""GSC:Pages.csv:320"",""SITEMAP:https://www.mariwork.ir/sfwd-lessons-sitemap.xml"",""LINK:https://www.mariwork.ir/education/combining-monotype-and-monoprint-printing-1/"",""LINK:https://www.mariwork.ir/education/printing-method-with-wooden-stamp-on-fabric/"",""LINK:https://www.mariwork.ir/education/simple-printing-printing-with-sponge-stamp/""],""additional_source_count"":6,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simple-printing-printing-with-sponge-stamp/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simple-printing-printing-with-sponge-stamp/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:34Z""},{""url"":""https://www.mariwork.ir/education/simple-printing-printing-with-sponge-stamp/"",""source_refs"":[""GSC:Pages.csv:136""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/education/simple-printing-printing-with-sponge-stamp/"",""status"":301,""target"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simple-printing-printing-with-sponge-stamp/""}],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simple-printing-printing-with-sponge-stamp/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simple-printing-printing-with-sponge-stamp/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:58Z""}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-32862,32862,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simultaneous-painting-on-silk-and-linen/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simultaneous-painting-on-silk-and-linen/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/sfwd-lessons-sitemap.xml,pages/education/WP-32862.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simultaneous-painting-on-silk-and-linen/"",""source_refs"":[""GSC:Pages.csv:295"",""SITEMAP:https://www.mariwork.ir/sfwd-lessons-sitemap.xml"",""LINK:https://www.mariwork.ir/education/felt-painting/"",""LINK:https://www.mariwork.ir/education/simultaneous-painting-on-silk-and-linen/"",""CANONICAL:https://www.mariwork.ir/education/simultaneous-painting-on-silk-and-linen/""],""additional_source_count"":7,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simultaneous-painting-on-silk-and-linen/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simultaneous-painting-on-silk-and-linen/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:30Z""},{""url"":""https://www.mariwork.ir/education/simultaneous-painting-on-silk-and-linen/"",""source_refs"":[""GSC:Pages.csv:99""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/education/simultaneous-painting-on-silk-and-linen/"",""status"":301,""target"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simultaneous-painting-on-silk-and-linen/""}],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simultaneous-painting-on-silk-and-linen/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simultaneous-painting-on-silk-and-linen/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:52Z""}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-32863,32863,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/staining-restoration-of-clothing-color/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/staining-restoration-of-clothing-color/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/sfwd-lessons-sitemap.xml,pages/education/WP-32863.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/staining-restoration-of-clothing-color/"",""source_refs"":[""GSC:Pages.csv:230"",""SITEMAP:https://www.mariwork.ir/sfwd-lessons-sitemap.xml"",""LINK:https://www.mariwork.ir/education/macrome-yarn-dyeing-method/"",""LINK:https://www.mariwork.ir/education/stencil-printing-method-with-wreath/"",""LINK:https://www.mariwork.ir/education/staining-restoration-of-clothing-color/""],""additional_source_count"":6,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/staining-restoration-of-clothing-color/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/staining-restoration-of-clothing-color/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:18Z""},{""url"":""https://www.mariwork.ir/education/staining-restoration-of-clothing-color/"",""source_refs"":[""GSC:Pages.csv:93""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/education/staining-restoration-of-clothing-color/"",""status"":301,""target"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/staining-restoration-of-clothing-color/""}],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/staining-restoration-of-clothing-color/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/staining-restoration-of-clothing-color/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:51Z""}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-32847,32847,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method-with-wreath/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method-with-wreath/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/sfwd-lessons-sitemap.xml,pages/education/WP-32847.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method-with-wreath/"",""source_refs"":[""GSC:Pages.csv:262"",""SITEMAP:https://www.mariwork.ir/sfwd-lessons-sitemap.xml"",""LINK:https://www.mariwork.ir/education/stencil-printing-method-with-wreath/"",""CANONICAL:https://www.mariwork.ir/education/stencil-printing-method-with-wreath/"",""REDIRECT:https://www.mariwork.ir/education/stencil-printing-method-with-wreath/""],""additional_source_count"":11,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method-with-wreath/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method-with-wreath/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:22Z""},{""url"":""https://www.mariwork.ir/education/stencil-printing-method-with-wreath/"",""source_refs"":[""GSC:Pages.csv:58""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/education/stencil-printing-method-with-wreath/"",""status"":301,""target"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method-with-wreath/""}],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method-with-wreath/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method-with-wreath/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:47Z""}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-32855,32855,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/sfwd-lessons-sitemap.xml,pages/education/WP-32855.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method/"",""source_refs"":[""GSC:Pages.csv:248"",""SITEMAP:https://www.mariwork.ir/sfwd-lessons-sitemap.xml"",""LINK:https://www.mariwork.ir/education/how-to-print-on-fabric-with-lino-stamp/"",""LINK:https://www.mariwork.ir/education/stencil-printing-method/"",""CANONICAL:https://www.mariwork.ir/education/stencil-printing-method/""],""additional_source_count"":13,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:20Z""},{""url"":""https://www.mariwork.ir/education/stencil-printing-method/"",""source_refs"":[""GSC:Pages.csv:15""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/education/stencil-printing-method/"",""status"":301,""target"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method/""}],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:42Z""}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-32878,32878,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/test-the-stability-of-mariwork-colors-with-bleach/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/test-the-stability-of-mariwork-colors-with-bleach/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/sfwd-lessons-sitemap.xml,pages/education/WP-32878.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/test-the-stability-of-mariwork-colors-with-bleach/"",""source_refs"":[""GSC:Pages.csv:309"",""SITEMAP:https://www.mariwork.ir/sfwd-lessons-sitemap.xml"",""LINK:https://www.mariwork.ir/education/what-fabrics-need-a-base-coat/"",""LINK:https://www.mariwork.ir/education/how-to-wash-works-with-fabric-dye/"",""LINK:https://www.mariwork.ir/why-mariwork/""],""additional_source_count"":8,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/test-the-stability-of-mariwork-colors-with-bleach/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/test-the-stability-of-mariwork-colors-with-bleach/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:32Z""},{""url"":""https://www.mariwork.ir/education/test-the-stability-of-mariwork-colors-with-bleach/"",""source_refs"":[""GSC:Pages.csv:124""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/education/test-the-stability-of-mariwork-colors-with-bleach/"",""status"":301,""target"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/test-the-stability-of-mariwork-colors-with-bleach/""}],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/test-the-stability-of-mariwork-colors-with-bleach/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/test-the-stability-of-mariwork-colors-with-bleach/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:56Z""}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-32872,32872,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/use-medium-base-coat-on-silk/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/use-medium-base-coat-on-silk/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/sfwd-lessons-sitemap.xml,pages/education/WP-32872.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/use-medium-base-coat-on-silk/"",""source_refs"":[""GSC:Pages.csv:261"",""SITEMAP:https://www.mariwork.ir/sfwd-lessons-sitemap.xml"",""LINK:https://www.mariwork.ir/education/combining-mariwork-colors-with-puffy-medium/"",""LINK:https://www.mariwork.ir/education/painting-with-base-coat-on-dark-fabric/"",""LINK:https://www.mariwork.ir/education/use-medium-base-coat-on-silk/""],""additional_source_count"":7,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/use-medium-base-coat-on-silk/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/use-medium-base-coat-on-silk/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:22Z""},{""url"":""https://www.mariwork.ir/education/use-medium-base-coat-on-silk/"",""source_refs"":[""GSC:Pages.csv:121""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/education/use-medium-base-coat-on-silk/"",""status"":301,""target"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/use-medium-base-coat-on-silk/""}],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/use-medium-base-coat-on-silk/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/use-medium-base-coat-on-silk/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:55Z""}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-32877,32877,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/what-fabrics-need-a-base-coat/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/what-fabrics-need-a-base-coat/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/sfwd-lessons-sitemap.xml,pages/education/WP-32877.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/what-fabrics-need-a-base-coat/"",""source_refs"":[""GSC:Pages.csv:229"",""SITEMAP:https://www.mariwork.ir/sfwd-lessons-sitemap.xml"",""LINK:https://www.mariwork.ir/shop/basecoat-208_60ml/"",""LINK:https://www.mariwork.ir/faq/"",""LINK:https://www.mariwork.ir/education/what-fabrics-need-a-base-coat/""],""additional_source_count"":11,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/what-fabrics-need-a-base-coat/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/what-fabrics-need-a-base-coat/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:18Z""},{""url"":""https://www.mariwork.ir/education/what-fabrics-need-a-base-coat/"",""source_refs"":[""GSC:Pages.csv:51""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/education/what-fabrics-need-a-base-coat/"",""status"":301,""target"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/what-fabrics-need-a-base-coat/""}],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/what-fabrics-need-a-base-coat/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/what-fabrics-need-a-base-coat/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:46Z""}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-32848,32848,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/working-with-the-wreath-and-its-glue/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/working-with-the-wreath-and-its-glue/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/sfwd-lessons-sitemap.xml,pages/education/WP-32848.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/working-with-the-wreath-and-its-glue/"",""source_refs"":[""GSC:Pages.csv:160"",""SITEMAP:https://www.mariwork.ir/sfwd-lessons-sitemap.xml"",""LINK:https://www.mariwork.ir/education/working-with-the-wreath-and-its-glue/"",""CANONICAL:https://www.mariwork.ir/education/working-with-the-wreath-and-its-glue/"",""REDIRECT:https://www.mariwork.ir/education/working-with-the-wreath-and-its-glue/""],""additional_source_count"":29,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/working-with-the-wreath-and-its-glue/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/working-with-the-wreath-and-its-glue/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:03Z""},{""url"":""https://www.mariwork.ir/education/working-with-the-wreath-and-its-glue/"",""source_refs"":[""GSC:Pages.csv:10""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/education/working-with-the-wreath-and-its-glue/"",""status"":301,""target"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/working-with-the-wreath-and-its-glue/""}],""final_url"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/working-with-the-wreath-and-its-glue/"",""canonical"":""https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/working-with-the-wreath-and-its-glue/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:41Z""}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
